hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,channel_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,channel_score_phone_call,frequency_score_webinar,recency_score_webinar,channel_score_webinar,frequency_score_email,recency_score_email,channel_score_email,frequency_score_digital_ad,recency_score_digital_ad,channel_score_digital_ad,arbitrary_weighted_score,entropy_weighted_score,arbitrary_weighted_rank,entropy_weighted_rank,score_difference_entropy_minus_arbitrary,recommended_channel,engagement_eligible
309,Julie,Rivera,cardiology,high_value,TERR_15,El Paso,TX,clinic,3.5,False,Mixed,12.0,12.0,3.0,5.0,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,35.0,3.0,123.0,24.0,252.0,0.29411764705882354,0.5555555555555556,0.19934640522875818,0.1875,0.19607843137254904,0.4287990196078431,0.1,0.10638297872340426,0.5512765957446809,0.7058823529411765,0.9090909090909091,0.5602495543672015,0.75,0.46153846153846145,0.4006410256410256,40.0,42.2,92,19,2.2,email,True
310,Jacqueline,Nelson,endocrinology,low_value,TERR_47,Arlington,TX,hospital,2.0,False,Mixed,1.0,4.0,12.0,5.0,5.0,0.0,0.25,0.3333333333333333,0.6,0.4,198.0,65.0,0.0,23.0,184.0,0.29411764705882354,0.5660377358490566,0.5014428412874584,0.75,1.0,0.5916666666666666,0.5,0.14018691588785046,0.3780373831775701,0.23529411764705882,0.31578947368421056,0.25874613003095975,0.0625,0.13157894736842105,0.04506578947368421,38.99,33.05,114,157,-5.94,phone_call,True
311,John,Martinez,oncology,medium_value,TERR_14,Philadelphia,PA,cancer_center,3.4,False,Digital-Heavy,1.0,7.0,7.0,1.0,3.0,0.0,0.2857142857142857,0.2857142857142857,1.0,0.0,177.0,49.0,8.0,193.0,17.0,0.058823529411764705,0.13452914798206278,0.544552888419942,0.4375,0.7894736842105263,0.4320018796992482,0.3,0.6382978723404256,0.21765957446808512,0.4117647058823529,0.379746835443038,0.34233592171045635,0.0625,0.14492753623188406,0.04773550724637682,35.18,30.18,181,215,-5.0,rep_visit,True
312,James,Wilson,cardiology,high_value,TERR_09,Charlotte,NC,hospital,5.8,False,In-Person-Heavy,2.0,4.0,4.0,8.0,6.0,0.0,0.0,0.5,0.625,0.16666666666666666,263.0,14.0,91.0,3.0,53.0,0.47058823529411764,0.9090909090909091,0.6354946524064171,0.25,0.24793388429752067,0.37458677685950414,0.6,0.3614457831325301,0.33562248995983934,0.23529411764705882,0.6818181818181818,0.206951871657754,0.125,0.10238907849829351,0.0579778156996587,37.24,30.6,139,207,-6.64,rep_visit,True
313,Amanda,Gill,dermatology,high_value,TERR_02,Oklahoma City,OK,private_practice,5.9,False,Mixed,1.0,2.0,16.0,10.0,6.0,0.0,0.0,0.1875,0.8,0.5,24.0,147.0,11.0,3.0,72.0,0.5882352941176471,0.9090909090909091,0.758288770053476,1.0,0.7317073170731707,0.5400914634146341,0.6,0.29411764705882354,0.4888235294117647,0.11764705882352941,0.1694915254237288,0.06919242273180459,0.0625,0.5555555555555556,0.12986111111111112,46.31,37.64,18,58,-8.67,rep_visit,True
314,Jacob,Robinson,dermatology,medium_value,TERR_14,New York,NY,hospital,1.3,False,Mixed,7.0,11.0,4.0,2.0,4.0,0.0,0.45454545454545453,0.0,0.5,0.25,1.0,23.0,36.0,200.0,8.0,0.11764705882352941,0.13043478260869565,0.31138107416879796,0.25,0.45454545454545453,0.1659090909090909,0.4,0.7894736842105263,0.4028947368421053,0.6470588235294118,0.5660377358490566,0.5345979215013621,0.4375,0.9677419354838709,0.3247983870967742,33.61,34.97,202,119,1.36,email,True
315,Todd,Hardy,dermatology,high_value,TERR_34,San Diego,CA,private_practice,1.6,False,In-Person-Heavy,10.0,12.0,5.0,1.0,5.0,0.1,0.08333333333333333,0.2,0.0,0.4,4.0,10.0,77.0,115.0,161.0,0.058823529411764705,0.2068965517241379,0.059026369168357,0.3125,0.2803738317757009,0.2498247663551402,0.5,0.15706806282722513,0.381413612565445,0.7058823529411765,0.75,0.4034313725490196,0.625,0.8823529411764706,0.4139705882352941,26.66,30.63,320,206,3.97,digital_ad,True
316,Tiffany,Warren,dermatology,high_value,TERR_04,Minneapolis,MN,private_practice,6.5,False,In-Person-Heavy,3.0,7.0,6.0,4.0,5.0,0.0,0.8571428571428571,0.16666666666666666,0.5,0.4,14.0,3.0,129.0,8.0,38.0,0.23529411764705882,0.7894736842105263,0.47848297213622293,0.375,0.18867924528301888,0.23356918238993707,0.5,0.4411764705882353,0.43823529411764706,0.4117647058823529,0.9090909090909091,0.7339190221543161,0.1875,0.6818181818181818,0.19261363636363635,41.69,40.67,71,28,-1.02,email,True
317,Justin,Garcia,endocrinology,medium_value,TERR_20,Seattle,WA,clinic,5.8,False,Digital-Heavy,1.0,6.0,8.0,8.0,3.0,0.0,0.3333333333333333,0.5,0.125,0.0,52.0,1.0,29.0,126.0,122.0,0.47058823529411764,0.1923076923076923,0.24213800904977376,0.5,0.5084745762711864,0.5016949152542374,0.3,0.19736842105263158,0.12947368421052632,0.35294117647058826,0.9677419354838709,0.4660974067046173,0.0625,0.36585365853658536,0.09192073170731707,28.26,27.37,289,272,-0.89,phone_call,True
318,James,Perez,dermatology,low_value,TERR_29,Miami,FL,private_practice,3.0,False,Mixed,0.0,2.0,6.0,8.0,2.0,0.0,0.0,0.16666666666666666,0.875,0.5,,50.0,64.0,10.0,171.0,0.47058823529411764,0.75,0.7286764705882353,0.375,0.3191489361702128,0.25966312056737584,0.2,0.14925373134328357,0.3398507462686567,0.11764705882352941,0.37499999999999994,0.11029411764705882,0.0,0.0,0.0,35.5,27.16,175,278,-8.34,rep_visit,True
319,Harry,Smith,oncology,low_value,TERR_11,Cleveland,OH,cancer_center,3.1,True,Digital-Heavy,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.42857142857142855,1.0,179.0,,,42.0,93.0,0.4117647058823529,0.4166666666666667,0.42114845938375345,0.0,0.0,0.0,0.2,0.24390243902439027,0.6087804878048781,0.0,0.0,0.0,0.0625,0.14354066985645933,0.047458133971291866,25.52,20.05,345,417,-5.47,Do Not Contact,False
320,Amanda,Hill,dermatology,medium_value,TERR_23,Denver,CO,clinic,2.7,False,In-Person-Heavy,0.0,1.0,8.0,7.0,2.0,0.0,0.0,0.5,0.8571428571428571,0.0,,240.0,155.0,10.0,91.0,0.4117647058823529,0.75,0.7021008403361344,0.5,0.16216216216216214,0.43243243243243246,0.2,0.24793388429752067,0.10958677685950413,0.058823529411764705,0.1111111111111111,0.03986928104575163,0.0,0.0,0.0,32.5,24.3,225,345,-8.2,rep_visit,True
321,Terri,Tran,primary_care,medium_value,TERR_16,San Francisco,CA,private_practice,3.3,False,Digital-Heavy,2.0,7.0,2.0,3.0,5.0,0.0,0.0,0.5,0.6666666666666666,1.0,219.0,10.0,23.0,57.0,28.0,0.17647058823529413,0.3448275862068966,0.45524002704530087,0.125,0.5660377358490566,0.4007075471698113,0.5,0.5172413793103449,0.753448275862069,0.4117647058823529,0.75,0.2735294117647059,0.125,0.12048192771084336,0.061596385542168675,41.77,35.9,69,96,-5.87,webinar,True
322,Heidi,Martinez,endocrinology,high_value,TERR_40,Indianapolis,IN,clinic,2.3,False,Digital-Heavy,13.0,11.0,2.0,3.0,4.0,0.0,0.36363636363636365,0.0,0.0,0.0,2.0,86.0,183.0,102.0,9.0,0.17647058823529413,0.22727272727272727,0.09839572192513368,0.125,0.14084507042253522,0.06566901408450704,0.4,0.7692307692307692,0.27384615384615385,0.6470588235294118,0.25862068965517243,0.42765996680803986,0.8125,0.9375,0.43125,22.63,27.36,391,273,4.73,digital_ad,True
323,Miranda,Henry,dermatology,high_value,TERR_39,Cleveland,OH,clinic,3.5,False,In-Person-Heavy,7.0,10.0,8.0,7.0,3.0,0.0,0.4,0.25,0.5714285714285714,0.6666666666666666,52.0,39.0,57.0,15.0,120.0,0.4117647058823529,0.6666666666666666,0.5425770308123249,0.5,0.3448275862068966,0.34396551724137936,0.3,0.2,0.4633333333333334,0.5882352941176471,0.4347826086956522,0.46342710997442454,0.4375,0.36585365853658536,0.20442073170731706,42.44,39.22,61,42,-3.22,rep_visit,True
324,Monique,Andrews,dermatology,high_value,TERR_35,San Antonio,TX,hospital,6.2,False,Mixed,1.0,2.0,5.0,13.0,5.0,0.0,0.0,0.4,0.7692307692307693,0.4,290.0,8.0,64.0,143.0,88.0,0.7647058823529411,0.17341040462427745,0.6487092302461225,0.3125,0.3191489361702128,0.3575797872340426,0.5,0.2542372881355932,0.4008474576271186,0.11764705882352941,0.7894736842105263,0.19318885448916412,0.0625,0.09375,0.037500000000000006,38.09,30.88,125,197,-7.21,rep_visit,True
325,Taylor,Alexander,cardiology,low_value,TERR_02,Las Vegas,NV,private_practice,1.9,False,Digital-Heavy,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.5,1.0,147.0,189.0,351.0,35.0,0.058823529411764705,0.07874015748031496,0.0333950903195924,0.1875,0.136986301369863,0.4169805936073059,0.2,0.46153846153846145,0.4023076923076923,0.11764705882352941,0.1694915254237288,0.06919242273180459,0.125,0.9677419354838709,0.2310483870967742,21.89,21.99,399,389,0.1,phone_call,True
326,Jack,Williams,dermatology,high_value,TERR_10,Nashville,TN,private_practice,3.9,False,In-Person-Heavy,10.0,9.0,5.0,0.0,2.0,0.1,0.0,0.0,0.0,0.5,1.0,123.0,64.0,,74.0,0.0,0.0,0.0,0.3125,0.3191489361702128,0.15757978723404256,0.2,0.28846153846153844,0.3676923076923077,0.5294117647058824,0.19607843137254904,0.1980392156862745,0.625,0.9677419354838709,0.4310483870967742,19.94,23.97,425,353,4.03,digital_ad,True
327,Shelley,Woods,oncology,high_value,TERR_45,Boston,MA,hospital,4.2,False,Digital-Heavy,7.0,6.0,11.0,5.0,6.0,0.14285714285714285,0.0,0.18181818181818182,0.8,0.0,2.0,93.0,8.0,23.0,141.0,0.29411764705882354,0.5660377358490566,0.6014428412874584,0.6875,0.7894736842105263,0.4550538277511962,0.6,0.17543859649122806,0.2150877192982456,0.35294117647058826,0.24390243902439027,0.15466284074605452,0.4375,0.9375,0.39017857142857143,39.62,36.76,101,73,-2.86,rep_visit,True
328,Lynn,Morales,dermatology,medium_value,TERR_36,Indianapolis,IN,hospital,0.8,False,Digital-Heavy,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.5,0.5,0.3333333333333333,,92.0,133.0,228.0,221.0,0.11764705882352941,0.11627906976744186,0.30854993160054717,0.125,0.18404907975460122,0.32430981595092023,0.3,0.1195219123505976,0.28057104913678615,0.17647058823529413,0.24590163934426232,0.1021215043394407,0.0,0.0,0.0,22.89,18.61,383,430,-4.28,phone_call,True
329,Charles,Soto,cardiology,high_value,TERR_26,Houston,TX,private_practice,0.5,False,In-Person-Heavy,4.0,9.0,4.0,9.0,5.0,0.0,0.2222222222222222,0.0,0.5555555555555556,0.4,158.0,15.0,37.0,3.0,25.0,0.5294117647058824,0.9090909090909091,0.6184194890077244,0.25,0.44776119402985076,0.16455223880597014,0.5,0.5454545454545454,0.45909090909090905,0.5294117647058824,0.6666666666666666,0.40326797385620916,0.25,0.1595744680851064,0.10691489361702128,38.68,33.89,119,142,-4.79,rep_visit,True
330,Brian,Hernandez,oncology,medium_value,TERR_40,Sacramento,CA,hospital,1.2,False,In-Person-Heavy,2.0,2.0,6.0,13.0,5.0,0.0,0.0,0.0,0.15384615384615385,0.0,193.0,42.0,1.0,14.0,8.0,0.7647058823529411,0.6818181818181818,0.4426984779925956,0.375,0.9677419354838709,0.3060483870967742,0.5,0.7894736842105263,0.3078947368421053,0.11764705882352941,0.4166666666666667,0.11862745098039217,0.125,0.13452914798206278,0.06440582959641256,28.31,23.46,285,366,-4.85,rep_visit,True
331,Anna,Torres,primary_care,high_value,TERR_49,Raleigh,NC,clinic,1.6,False,Digital-Heavy,7.0,8.0,9.0,4.0,6.0,0.0,0.25,0.2222222222222222,0.5,0.3333333333333333,51.0,3.0,7.0,93.0,43.0,0.23529411764705882,0.24390243902439027,0.36936872309899565,0.5625,0.8108108108108107,0.4420232732732733,0.6,0.410958904109589,0.4288584474885845,0.47058823529411764,0.9090909090909091,0.4479946524064171,0.4375,0.37037037037037035,0.20532407407407408,38.3,36.54,123,80,-1.76,email,True
332,Victoria,Wilson,primary_care,medium_value,TERR_02,New Orleans,LA,clinic,1.1,False,Digital-Heavy,3.0,4.0,1.0,2.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,49.0,65.0,249.0,135.0,87.0,0.11764705882352941,0.18181818181818182,0.07165775401069518,0.0625,0.1075268817204301,0.04025537634408602,0.3,0.25641025641025644,0.1412820512820513,0.23529411764705882,0.31578947368421056,0.13374613003095975,0.1875,0.379746835443038,0.4655327004219409,14.77,19.17,471,425,4.4,digital_ad,True
333,Kathy,Obrien,dermatology,low_value,TERR_28,Austin,TX,private_practice,1.8,False,Digital-Heavy,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,,,22.0,85.0,79.0,0.23529411764705882,0.2608695652173913,0.6227621483375959,0.375,0.5769230769230769,0.39455128205128204,0.1,0.27522935779816515,0.08504587155963303,0.0,0.0,0.0,0.0,0.0,0.0,28.27,20.84,287,401,-7.43,rep_visit,True
334,Krystal,Perez,oncology,high_value,TERR_49,Charlotte,NC,hospital,1.7,False,Digital-Heavy,2.0,1.0,10.0,7.0,7.0,0.0,0.0,0.7,0.5714285714285714,0.0,53.0,10.0,18.0,45.0,4.0,0.4117647058823529,0.4,0.4892436974789916,0.625,0.625,0.6625,0.7,0.8823529411764706,0.3864705882352941,0.058823529411764705,0.75,0.16764705882352943,0.125,0.3614457831325301,0.10978915662650601,39.82,34.02,97,138,-5.8,phone_call,True
335,Alexandra,Hayes,primary_care,high_value,TERR_01,Nashville,TN,private_practice,3.5,False,Mixed,0.0,4.0,10.0,10.0,3.0,0.0,0.5,0.1,0.7,0.6666666666666666,,16.0,2.0,24.0,56.0,0.5882352941176471,0.5555555555555556,0.6375816993464053,0.625,0.9375,0.425,0.3,0.3488372093023256,0.49310077519379847,0.23529411764705882,0.6521739130434783,0.4510230179028133,0.0,0.0,0.0,44.25,37.54,42,59,-6.71,rep_visit,True
336,Scott,Dalton,dermatology,low_value,TERR_23,Miami,FL,private_practice,3.1,False,Mixed,2.0,2.0,6.0,5.0,2.0,0.0,0.5,0.16666666666666666,0.2,0.5,65.0,143.0,18.0,28.0,185.0,0.29411764705882354,0.5172413793103449,0.291683569979716,0.375,0.625,0.3208333333333333,0.2,0.13953488372093023,0.337906976744186,0.11764705882352941,0.17341040462427745,0.3199761985719143,0.125,0.31578947368421056,0.10065789473684211,28.23,26.1,290,305,-2.13,webinar,True
337,Veronica,Torres,primary_care,medium_value,TERR_46,Kansas City,MO,private_practice,2.9,False,Digital-Heavy,6.0,6.0,3.0,2.0,8.0,0.0,0.16666666666666666,0.0,0.5,0.0,42.0,93.0,113.0,9.0,23.0,0.11764705882352941,0.7692307692307692,0.43914027149321266,0.1875,0.2097902097902098,0.09820804195804195,0.8,0.5660377358490566,0.3532075471698113,0.35294117647058826,0.24390243902439027,0.23799617407938786,0.375,0.4166666666666667,0.19583333333333333,28.71,26.33,275,301,-2.38,rep_visit,True
338,Christine,Lynch,cardiology,medium_value,TERR_28,Miami,FL,clinic,2.2,False,In-Person-Heavy,12.0,5.0,5.0,0.0,5.0,0.16666666666666666,0.4,0.2,0.0,0.0,0.0,42.0,17.0,,21.0,0.0,0.0,0.0,0.3125,0.6382978723404256,0.32140957446808516,0.5,0.5882352941176471,0.2676470588235294,0.29411764705882354,0.4166666666666667,0.3715686274509804,0.75,1.0,0.5083333333333333,24.98,30.53,348,208,5.55,digital_ad,True
339,Jody,Meza,oncology,high_value,TERR_38,Wichita,KS,hospital,1.6,False,Mixed,5.0,10.0,4.0,5.0,4.0,0.2,0.1,0.0,0.4,0.25,50.0,18.0,148.0,192.0,108.0,0.29411764705882354,0.13513513513513511,0.3152623211446741,0.25,0.16853932584269662,0.10870786516853932,0.4,0.2173913043478261,0.28847826086956524,0.5882352941176471,0.625,0.35147058823529415,0.3125,0.37499999999999994,0.26875,26.7,27.04,317,281,0.34,email,True
340,Jared,Clark,endocrinology,high_value,TERR_40,Oklahoma City,OK,hospital,1.9,False,Digital-Heavy,0.0,1.0,4.0,12.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.5,,315.0,86.0,1.0,154.0,0.7058823529411765,0.9677419354838709,0.7386464263124604,0.25,0.25862068965517243,0.1267241379310345,0.2,0.16304347826086957,0.3426086956521739,0.058823529411764705,0.08695652173913043,0.0350383631713555,0.0,0.0,0.0,32.07,23.62,231,364,-8.45,rep_visit,True
341,Donna,Moore,primary_care,high_value,TERR_14,Raleigh,NC,private_practice,3.2,False,Mixed,2.0,12.0,4.0,3.0,5.0,0.0,0.0,0.25,0.3333333333333333,0.0,232.0,22.0,10.0,71.0,37.0,0.17647058823529413,0.297029702970297,0.2790137837313143,0.25,0.75,0.35000000000000003,0.5,0.44776119402985076,0.23955223880597015,0.7058823529411765,0.5769230769230769,0.32714932126696833,0.125,0.11450381679389311,0.06040076335877862,25.97,23.79,332,358,-2.18,phone_call,True
342,Glenn,Jones,primary_care,high_value,TERR_50,San Jose,CA,hospital,1.4,False,Mixed,8.0,5.0,8.0,6.0,2.0,0.375,0.0,0.125,0.16666666666666666,0.5,9.0,16.0,3.0,45.0,94.0,0.35294117647058826,0.4,0.2692156862745098,0.5,0.9090909090909091,0.3943181818181818,0.2,0.24193548387096778,0.35838709677419356,0.29411764705882354,0.6521739130434783,0.2186700767263427,0.5,0.7692307692307692,0.4913461538461539,33.78,35.3,199,108,1.52,digital_ad,True
343,Aaron,Hayes,dermatology,high_value,TERR_32,Milwaukee,WI,private_practice,2.7,False,Digital-Heavy,2.0,4.0,8.0,13.0,3.0,0.0,0.25,0.625,0.23076923076923078,0.3333333333333333,276.0,122.0,15.0,2.0,78.0,0.7647058823529411,0.9375,0.5322963800904977,0.5,0.6666666666666666,0.5958333333333333,0.3,0.2777777777777778,0.31222222222222223,0.23529411764705882,0.19736842105263158,0.23506191950464397,0.125,0.09803921568627452,0.05710784313725491,38.51,32.47,121,164,-6.04,phone_call,True
344,Brittney,Carter,endocrinology,low_value,TERR_17,Virginia Beach,VA,private_practice,2.5,False,Digital-Heavy,1.0,4.0,7.0,3.0,6.0,0.0,0.0,0.14285714285714285,0.6666666666666666,0.0,84.0,56.0,25.0,120.0,7.0,0.17647058823529413,0.2,0.42627450980392156,0.4375,0.5454545454545454,0.3117694805194805,0.6,0.8108108108108107,0.34216216216216216,0.23529411764705882,0.3488372093023256,0.14035567715458275,0.0625,0.2631578947368421,0.07138157894736842,29.04,24.42,271,342,-4.62,rep_visit,True
345,Jesse,Mann,oncology,medium_value,TERR_25,Cleveland,OH,hospital,0.5,False,Mixed,6.0,11.0,8.0,3.0,1.0,0.0,0.09090909090909091,0.125,0.6666666666666666,1.0,52.0,11.0,35.0,1.0,23.0,0.17647058823529413,0.9677419354838709,0.5798228969006958,0.5,0.46153846153846145,0.3048076923076923,0.1,0.5660377358490566,0.6432075471698113,0.6470588235294118,0.7317073170731707,0.3859136559280031,0.375,0.36585365853658536,0.18567073170731707,44.93,40.33,31,31,-4.6,webinar,True
346,Jacqueline,Gibson,endocrinology,medium_value,TERR_32,Tulsa,OK,private_practice,0.6,False,In-Person-Heavy,2.0,3.0,5.0,1.0,7.0,0.0,0.6666666666666666,0.4,1.0,0.2857142857142857,140.0,66.0,50.0,210.0,4.0,0.058823529411764705,0.125,0.5426470588235295,0.3125,0.37499999999999994,0.36875,0.7,0.8823529411764706,0.529327731092437,0.17647058823529413,0.3125,0.44877450980392153,0.125,0.1764705882352941,0.07279411764705881,42.06,37.09,67,66,-4.97,rep_visit,True
347,Grace,Bradshaw,primary_care,low_value,TERR_49,Jacksonville,FL,clinic,3.3,False,Digital-Heavy,4.0,2.0,5.0,3.0,0.0,0.5,0.0,0.2,1.0,0.0,112.0,206.0,95.0,21.0,,0.17647058823529413,0.5882352941176471,0.6705882352941177,0.3125,0.24000000000000005,0.24175000000000002,0.0,0.0,0.0,0.11764705882352941,0.1271186440677966,0.06071784646061815,0.25,0.2112676056338028,0.3672535211267606,31.37,28.38,240,252,-2.99,rep_visit,True
348,Kristin,Weber,primary_care,low_value,TERR_21,San Diego,CA,private_practice,3.2,True,Digital-Heavy,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,60.0,,,102.0,274.0,0.35294117647058826,0.22727272727272727,0.5680035650623886,0.0,0.0,0.0,0.1,0.09868421052631579,0.5497368421052632,0.0,0.0,0.0,0.125,0.3333333333333333,0.10416666666666666,29.6,23.48,264,365,-6.12,Do Not Contact,False
349,Donna,Peck,endocrinology,medium_value,TERR_28,Louisville,KY,private_practice,1.6,False,In-Person-Heavy,2.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.5,0.5,168.0,114.0,9.0,3.0,32.0,0.11764705882352941,0.9090909090909091,0.46711229946524063,0.125,0.7692307692307692,0.6913461538461538,0.2,0.48387096774193555,0.4067741935483871,0.17647058823529413,0.20833333333333334,0.0946078431372549,0.125,0.15151515151515152,0.06780303030303031,38.41,31.88,122,176,-6.53,phone_call,True
350,Ronald,Stephens,dermatology,low_value,TERR_15,Las Vegas,NV,private_practice,6.3,False,In-Person-Heavy,5.0,3.0,3.0,5.0,0.0,0.0,0.3333333333333333,0.0,0.6,0.0,0.0,25.0,112.0,14.0,,0.29411764705882354,0.6818181818181818,0.5245989304812835,0.1875,0.2112676056338028,0.09850352112676056,0.0,0.0,0.0,0.17647058823529413,0.5454545454545454,0.32869875222816397,0.3125,1.0,0.29375,27.04,26.4,312,297,-0.64,rep_visit,True
351,Deborah,Kerr,oncology,high_value,TERR_43,Mesa,AZ,hospital,3.5,False,Mixed,6.0,12.0,6.0,7.0,4.0,0.16666666666666666,0.0,0.3333333333333333,0.7142857142857143,0.5,120.0,39.0,21.0,9.0,107.0,0.4117647058823529,0.7692307692307692,0.6345184227537168,0.375,0.5882352941176471,0.3968137254901961,0.4,0.21897810218978103,0.4137956204379562,0.7058823529411765,0.4347826086956522,0.2987212276214834,0.375,0.2,0.2358333333333333,43.27,38.69,48,44,-4.58,rep_visit,True
352,Margaret,Jones,dermatology,medium_value,TERR_19,Nashville,TN,clinic,3.9,False,Mixed,7.0,6.0,5.0,1.0,6.0,0.14285714285714285,0.0,0.2,1.0,0.5,85.0,60.0,23.0,213.0,11.0,0.058823529411764705,0.1234567901234568,0.5423384168482208,0.3125,0.5660377358490566,0.30695754716981133,0.6,0.7317073170731707,0.5763414634146341,0.35294117647058826,0.3333333333333333,0.17254901960784313,0.4375,0.2608695652173913,0.25485248447204967,40.35,36.01,89,93,-4.34,webinar,True
353,Gabriel,Parker,dermatology,medium_value,TERR_08,Omaha,NE,private_practice,2.5,False,Digital-Heavy,4.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.2,0.5,92.0,11.0,45.0,70.0,21.0,0.29411764705882354,0.3,0.24823529411764705,0.4375,0.4,0.21125000000000002,0.6,0.5882352941176471,0.5476470588235294,0.35294117647058826,0.7317073170731707,0.2522238163558106,0.25,0.24590163934426232,0.12418032786885247,28.27,26.15,287,304,-2.12,webinar,True
354,Kaitlyn,Carroll,oncology,medium_value,TERR_05,Chicago,IL,hospital,4.3,False,In-Person-Heavy,3.0,0.0,7.0,6.0,2.0,0.0,0.0,0.42857142857142855,0.8333333333333334,0.5,2.0,,172.0,37.0,157.0,0.35294117647058826,0.44776119402985076,0.6121012584138134,0.4375,0.1485148514851485,0.375238684582744,0.2,0.16042780748663102,0.3420855614973262,0.0,0.0,0.0,0.1875,0.9375,0.24375,36.37,30.91,166,196,-5.46,rep_visit,True
355,Keith,Martinez,primary_care,low_value,TERR_25,San Jose,CA,private_practice,5.2,False,In-Person-Heavy,0.0,2.0,6.0,12.0,5.0,0.0,0.0,0.6666666666666666,0.8333333333333334,0.6,,213.0,49.0,0.0,165.0,0.7058823529411765,1.0,0.8284313725490196,0.375,0.379746835443038,0.5217827004219409,0.5,0.15384615384615385,0.4807692307692307,0.11764705882352941,0.1234567901234568,0.05998547567175018,0.0,0.0,0.0,45.8,35.08,23,115,-10.72,rep_visit,True
356,Haley,Lyons,dermatology,medium_value,TERR_27,Los Angeles,CA,clinic,4.0,False,In-Person-Heavy,2.0,3.0,6.0,6.0,2.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,29.0,4.0,63.0,21.0,211.0,0.35294117647058826,0.5882352941176471,0.39019607843137255,0.375,0.3225806451612903,0.17701612903225805,0.2,0.12448132780082988,0.08489626556016597,0.17647058823529413,0.8823529411764706,0.39607843137254906,0.125,0.5084745762711864,0.1391949152542373,24.97,23.84,349,357,-1.13,email,True
