hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,success_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,success_score_phone_call,frequency_score_webinar,recency_score_webinar,success_score_webinar,frequency_score_email,recency_score_email,success_score_email,frequency_score_digital_ad,recency_score_digital_ad,success_score_digital_ad,entropy_channel_score_rep_visit,entropy_channel_score_phone_call,entropy_channel_score_webinar,entropy_channel_score_email,entropy_channel_score_digital_ad,entropy_weighted_score,entropy_weighted_rank,recommended_channel,engagement_eligible,ml_primary_channel,ml_primary_probability
301,Christopher,Cortez,oncology,medium_value,TERR_30,San Diego,CA,private_practice,5.3,False,Mixed,2.0,1.0,8.0,8.0,2.0,0.0,0.0,0.5,0.625,0.0,198.0,169.0,7.0,21.0,56.0,0.47058823529411764,0.5882352941176471,0.625,0.5,0.8108108108108107,0.5,0.2,0.3488372093023256,0.0,0.058823529411764705,0.1507537688442211,0.0,0.125,0.13157894736842105,0.0,0.5852931223875798,0.5640842656751323,0.11353627390751872,0.043321735310132316,0.05313672414389627,25.34,306,rep_visit,True,rep_visit,0.4893
302,Tracy,Chang,endocrinology,low_value,TERR_29,Milwaukee,WI,private_practice,1.5,False,Digital-Heavy,6.0,3.0,5.0,0.0,1.0,0.16666666666666666,0.0,0.4,0.0,0.0,84.0,59.0,2.0,,175.0,0.0,0.0,0.0,0.3125,0.9375,0.4,0.1,0.14634146341463417,0.0,0.17647058823529413,0.33707865168539325,0.0,0.375,0.2631578947368421,0.16666666666666666,0.0,0.4926189248664786,0.050979075197168336,0.10621636709450284,0.22990701192577787,17.43,435,phone_call,True,rep_visit,0.1965
303,Hannah,Brewer,primary_care,low_value,TERR_12,Indianapolis,IN,private_practice,4.7,False,Mixed,4.0,7.0,5.0,8.0,1.0,0.25,0.14285714285714285,0.6,0.5,0.0,18.0,50.0,3.0,25.0,11.0,0.47058823529411764,0.5454545454545454,0.5,0.3125,0.9090909090909091,0.6,0.1,0.7317073170731707,0.0,0.4117647058823529,0.37499999999999994,0.14285714285714285,0.25,0.625,0.25,0.503252659110369,0.6039130212853189,0.17167224151639954,0.24666964834861627,0.3273190596732575,36.5,77,phone_call,True,rep_visit,0.3356
304,Travis,Mcguire,endocrinology,medium_value,TERR_30,Minneapolis,MN,hospital,2.3,False,Mixed,3.0,9.0,8.0,5.0,2.0,0.0,0.1111111111111111,0.0,0.4,0.0,39.0,10.0,31.0,134.0,262.0,0.29411764705882354,0.18292682926829268,0.4,0.5,0.49180327868852464,0.0,0.2,0.10273972602739727,0.0,0.5294117647058824,0.75,0.1111111111111111,0.1875,0.4347826086956522,0.0,0.33321329758137397,0.20543096355992724,0.0627948712547916,0.3298706083002605,0.12865613086024086,20.9,397,rep_visit,True,rep_visit,0.3924
305,Christopher,Walker,endocrinology,high_value,TERR_01,Baltimore,MD,hospital,6.2,False,In-Person-Heavy,4.0,11.0,2.0,0.0,2.0,0.25,0.0,0.0,0.0,1.0,11.0,30.0,143.0,,196.0,0.0,0.0,0.0,0.125,0.17341040462427745,0.0,0.2,0.13274336283185842,1.0,0.6470588235294118,0.5,0.0,0.25,0.7317073170731707,0.25,0.0,0.06176170798332262,0.6547391505778299,0.2377177382649115,0.3493204181168673,26.58,276,webinar,True,rep_visit,0.3084
306,Heather,Torres,dermatology,low_value,TERR_08,Colorado Springs,CO,private_practice,3.9,True,In-Person-Heavy,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,205.0,,,106.0,129.0,0.058823529411764705,0.22058823529411764,0.0,0.0,0.0,0.0,0.3,0.18867924528301888,0.3333333333333333,0.0,0.0,0.0,0.125,0.12765957446808512,0.0,0.05772049605330472,0.0,0.2965726906183654,0.0,0.05232861153812875,7.84,498,Do Not Contact,False,rep_visit,0.3438
307,Bonnie,Kennedy,primary_care,low_value,TERR_45,Los Angeles,CA,clinic,2.4,False,In-Person-Heavy,3.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,191.0,122.0,150.0,39.0,165.0,0.11764705882352941,0.4347826086956522,0.0,0.125,0.16666666666666666,0.0,0.2,0.15384615384615385,1.0,0.23529411764705882,0.19736842105263158,0.0,0.1875,0.13574660633484165,0.0,0.11412267906870224,0.06037125604314843,0.6590902117983808,0.0896490269153182,0.06699964416427318,18.72,427,webinar,True,rep_visit,0.3891
308,Alyssa,Coleman,primary_care,high_value,TERR_09,New York,NY,private_practice,0.9,False,Digital-Heavy,4.0,2.0,7.0,7.0,6.0,0.0,0.0,0.0,0.2857142857142857,0.16666666666666666,183.0,149.0,37.0,1.0,57.0,0.4117647058823529,0.9677419354838709,0.2857142857142857,0.4375,0.44776119402985076,0.0,0.6,0.3448275862068966,0.16666666666666666,0.11764705882352941,0.16759776536312848,0.0,0.25,0.14084507042253522,0.0,0.4525633608534838,0.1833465686074538,0.2935590217268915,0.059033396814255956,0.0810544814558924,20.47,407,rep_visit,True,rep_visit,0.2747
309,Julie,Rivera,cardiology,high_value,TERR_15,El Paso,TX,clinic,3.5,False,Mixed,12.0,12.0,3.0,5.0,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,35.0,3.0,123.0,24.0,252.0,0.29411764705882354,0.5555555555555556,0.0,0.1875,0.19607843137254904,0.6666666666666666,0.1,0.10638297872340426,1.0,0.7058823529411765,0.9090909090909091,0.3333333333333333,0.75,0.46153846153846145,0.16666666666666666,0.17574023629902355,0.46994444724351053,0.6284982733287586,0.5295571678410861,0.348831630844344,42.31,25,webinar,True,webinar,0.1598
310,Jacqueline,Nelson,endocrinology,low_value,TERR_47,Arlington,TX,hospital,2.0,False,Mixed,1.0,4.0,12.0,5.0,5.0,0.0,0.25,0.3333333333333333,0.6,0.4,198.0,65.0,0.0,23.0,184.0,0.29411764705882354,0.5660377358490566,0.6,0.75,1.0,0.3333333333333333,0.5,0.14018691588785046,0.4,0.23529411764705882,0.31578947368421056,0.25,0.0625,0.13157894736842105,0.0,0.5293562986472992,0.55748020449146,0.36723644133906624,0.2605050732497212,0.04013310938304594,32.71,150,phone_call,True,rep_visit,0.3406
311,John,Martinez,oncology,medium_value,TERR_14,Philadelphia,PA,cancer_center,3.4,False,Digital-Heavy,1.0,7.0,7.0,1.0,3.0,0.0,0.2857142857142857,0.2857142857142857,1.0,0.0,177.0,49.0,8.0,193.0,17.0,0.058823529411764705,0.13452914798206278,1.0,0.4375,0.7894736842105263,0.2857142857142857,0.3,0.6382978723404256,0.0,0.4117647058823529,0.379746835443038,0.2857142857142857,0.0625,0.14492753623188406,0.0,0.6257344801981944,0.42116170097275685,0.19402426093422198,0.3313280855797767,0.042885376953413615,30.51,197,rep_visit,True,rep_visit,0.3653
312,James,Wilson,cardiology,high_value,TERR_09,Charlotte,NC,hospital,5.8,False,In-Person-Heavy,2.0,4.0,4.0,8.0,6.0,0.0,0.0,0.5,0.625,0.16666666666666666,263.0,14.0,91.0,3.0,53.0,0.47058823529411764,0.9090909090909091,0.625,0.25,0.24793388429752067,0.5,0.6,0.3614457831325301,0.16666666666666666,0.23529411764705882,0.6818181818181818,0.0,0.125,0.10238907849829351,0.0,0.6514484675625595,0.39601350084564874,0.29698543068623817,0.18953489347885655,0.047118235575832404,29.76,213,rep_visit,True,rep_visit,0.4101
313,Amanda,Gill,dermatology,high_value,TERR_02,Oklahoma City,OK,private_practice,5.9,False,Mixed,1.0,2.0,16.0,10.0,6.0,0.0,0.0,0.1875,0.8,0.5,24.0,147.0,11.0,3.0,72.0,0.5882352941176471,0.9090909090909091,0.8,1.0,0.7317073170731707,0.1875,0.6,0.29411764705882354,0.5,0.11764705882352941,0.1694915254237288,0.0,0.0625,0.5555555555555556,0.0,0.7784335108756708,0.4687539199534646,0.4783561037967486,0.059423860139942324,0.1275503698323429,36.25,84,rep_visit,True,rep_visit,0.4267
314,Jacob,Robinson,dermatology,medium_value,TERR_14,New York,NY,hospital,1.3,False,Mixed,7.0,11.0,4.0,2.0,4.0,0.0,0.45454545454545453,0.0,0.5,0.25,1.0,23.0,36.0,200.0,8.0,0.11764705882352941,0.13043478260869565,0.5,0.25,0.45454545454545453,0.0,0.4,0.7894736842105263,0.25,0.6470588235294118,0.5660377358490566,0.45454545454545453,0.4375,0.9677419354838709,0.0,0.3442499808131733,0.14573453137462253,0.39243960337704276,0.5175873118006696,0.2905583605472619,33.9,133,email,True,rep_visit,0.2083
315,Todd,Hardy,dermatology,high_value,TERR_34,San Diego,CA,private_practice,1.6,False,In-Person-Heavy,10.0,12.0,5.0,1.0,5.0,0.1,0.08333333333333333,0.2,0.0,0.4,4.0,10.0,77.0,115.0,161.0,0.058823529411764705,0.2068965517241379,0.0,0.3125,0.2803738317757009,0.2,0.5,0.15706806282722513,0.4,0.7058823529411765,0.75,0.08333333333333333,0.625,0.8823529411764706,0.1,0.05489748778937238,0.23997831749015397,0.370717066425889,0.3503156413507317,0.37053914730946824,28.32,240,webinar,True,rep_visit,0.1973
316,Tiffany,Warren,dermatology,high_value,TERR_04,Minneapolis,MN,private_practice,6.5,False,In-Person-Heavy,3.0,7.0,6.0,4.0,5.0,0.0,0.8571428571428571,0.16666666666666666,0.5,0.4,14.0,3.0,129.0,8.0,38.0,0.23529411764705882,0.7894736842105263,0.5,0.375,0.18867924528301888,0.16666666666666666,0.5,0.4411764705882353,0.4,0.4117647058823529,0.9090909090909091,0.8571428571428571,0.1875,0.6818181818181818,0.0,0.5046107550640524,0.21455069421510112,0.4292957195814829,0.7751893081218783,0.17959095277938278,41.11,26,email,True,rep_visit,0.2391
317,Justin,Garcia,endocrinology,medium_value,TERR_20,Seattle,WA,clinic,5.8,False,Digital-Heavy,1.0,6.0,8.0,8.0,3.0,0.0,0.3333333333333333,0.5,0.125,0.0,52.0,1.0,29.0,126.0,122.0,0.47058823529411764,0.1923076923076923,0.125,0.5,0.5084745762711864,0.5,0.3,0.19736842105263158,0.0,0.35294117647058826,0.9677419354838709,0.3333333333333333,0.0625,0.36585365853658536,0.0,0.2107801203837028,0.5017473233824464,0.10311159278537502,0.4682179029269161,0.08843684371036983,26.13,286,phone_call,True,phone_call,0.2206
318,James,Perez,dermatology,low_value,TERR_29,Miami,FL,private_practice,3.0,False,Mixed,0.0,2.0,6.0,8.0,2.0,0.0,0.0,0.16666666666666666,0.875,0.5,,50.0,64.0,10.0,171.0,0.47058823529411764,0.75,0.875,0.375,0.3191489361702128,0.16666666666666666,0.2,0.14925373134328357,0.5,0.11764705882352941,0.37499999999999994,0.0,0.0,0.0,0.0,0.765085943421059,0.24145147772245684,0.3652643246774089,0.10179645216426986,0.0,27.58,255,rep_visit,True,rep_visit,0.7421
319,Harry,Smith,oncology,low_value,TERR_11,Cleveland,OH,cancer_center,3.1,True,Digital-Heavy,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.42857142857142855,1.0,179.0,,,42.0,93.0,0.4117647058823529,0.4166666666666667,0.42857142857142855,0.0,0.0,0.0,0.2,0.24390243902439027,1.0,0.0,0.0,0.0,0.0625,0.14354066985645933,0.0,0.42262008489260905,0.0,0.6776583912321087,0.0,0.042599427075972814,21.56,383,Do Not Contact,False,rep_visit,0.5871
320,Amanda,Hill,dermatology,medium_value,TERR_23,Denver,CO,clinic,2.7,False,In-Person-Heavy,0.0,1.0,8.0,7.0,2.0,0.0,0.0,0.5,0.8571428571428571,0.0,,240.0,155.0,10.0,91.0,0.4117647058823529,0.75,0.8571428571428571,0.5,0.16216216216216214,0.5,0.2,0.24793388429752067,0.0,0.058823529411764705,0.1111111111111111,0.0,0.0,0.0,0.0,0.7423872828059508,0.43034318948355177,0.09273160668811445,0.03514804725980471,0.0,24.14,331,rep_visit,True,rep_visit,0.7144
321,Terri,Tran,primary_care,medium_value,TERR_16,San Francisco,CA,private_practice,3.3,False,Digital-Heavy,2.0,7.0,2.0,3.0,5.0,0.0,0.0,0.5,0.6666666666666666,1.0,219.0,10.0,23.0,57.0,28.0,0.17647058823529413,0.3448275862068966,0.6666666666666666,0.125,0.5660377358490566,0.5,0.5,0.5172413793103449,1.0,0.4117647058823529,0.75,0.0,0.125,0.12048192771084336,0.0,0.4983194111081009,0.43559424647169803,0.7964339016441762,0.24030899306505832,0.05084869447696411,37.69,64,webinar,True,rep_visit,0.4525
322,Heidi,Martinez,endocrinology,high_value,TERR_40,Indianapolis,IN,clinic,2.3,False,Digital-Heavy,13.0,11.0,2.0,3.0,4.0,0.0,0.36363636363636365,0.0,0.0,0.0,2.0,86.0,183.0,102.0,9.0,0.17647058823529413,0.22727272727272727,0.0,0.125,0.14084507042253522,0.0,0.4,0.7692307692307692,0.0,0.6470588235294118,0.25862068965517243,0.36363636363636365,0.8125,0.9375,0.0,0.08357612490212918,0.05504725193419174,0.24182633379920104,0.4009520589295675,0.36234464107419806,24.1,333,email,True,rep_visit,0.1709
323,Miranda,Henry,dermatology,high_value,TERR_39,Cleveland,OH,clinic,3.5,False,In-Person-Heavy,7.0,10.0,8.0,7.0,3.0,0.0,0.4,0.25,0.5714285714285714,0.6666666666666666,52.0,39.0,57.0,15.0,120.0,0.4117647058823529,0.6666666666666666,0.5714285714285714,0.5,0.3448275862068966,0.25,0.3,0.2,0.6666666666666666,0.5882352941176471,0.4347826086956522,0.4,0.4375,0.36585365853658536,0.0,0.5578458396315962,0.3215664051676733,0.4941595191429576,0.446335450911835,0.1664585322754718,38.36,53,rep_visit,True,rep_visit,0.4583
324,Monique,Andrews,dermatology,high_value,TERR_35,San Antonio,TX,hospital,6.2,False,Mixed,1.0,2.0,5.0,13.0,5.0,0.0,0.0,0.4,0.7692307692307693,0.4,290.0,8.0,64.0,143.0,88.0,0.7647058823529411,0.17341040462427745,0.7692307692307693,0.3125,0.3191489361702128,0.4,0.5,0.2542372881355932,0.4,0.11764705882352941,0.7894736842105263,0.0,0.0625,0.09375,0.0,0.645440610189901,0.3651247307244051,0.3907518214392808,0.18725436022418604,0.032333379679164706,30.39,200,rep_visit,True,rep_visit,0.5865
325,Taylor,Alexander,cardiology,low_value,TERR_02,Las Vegas,NV,private_practice,1.9,False,Digital-Heavy,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.5,1.0,147.0,189.0,351.0,35.0,0.058823529411764705,0.07874015748031496,0.0,0.1875,0.136986301369863,0.6666666666666666,0.2,0.46153846153846145,0.5,0.11764705882352941,0.1694915254237288,0.0,0.125,0.9677419354838709,0.0,0.0284736694052453,0.45776058610778364,0.4296524891814304,0.059423860139942324,0.2255402867430103,23.24,347,phone_call,True,rep_visit,0.1957
326,Jack,Williams,dermatology,high_value,TERR_10,Nashville,TN,private_practice,3.9,False,In-Person-Heavy,10.0,9.0,5.0,0.0,2.0,0.1,0.0,0.0,0.0,0.5,1.0,123.0,64.0,,74.0,0.0,0.0,0.0,0.3125,0.3191489361702128,0.0,0.2,0.28846153846153844,0.5,0.5294117647058824,0.19607843137254904,0.0,0.625,0.9677419354838709,0.1,0.0,0.13082152884532186,0.3939667693322346,0.15057653270537666,0.38814500529958373,22.3,368,webinar,True,rep_visit,0.2401
327,Shelley,Woods,oncology,high_value,TERR_45,Boston,MA,hospital,4.2,False,Digital-Heavy,7.0,6.0,11.0,5.0,6.0,0.14285714285714285,0.0,0.18181818181818182,0.8,0.0,2.0,93.0,8.0,23.0,141.0,0.29411764705882354,0.5660377358490566,0.8,0.6875,0.7894736842105263,0.18181818181818182,0.6,0.17543859649122806,0.0,0.35294117647058826,0.24390243902439027,0.0,0.4375,0.9375,0.14285714285714285,0.6465078995868407,0.4123181855021106,0.161007361200424,0.12372099677271685,0.3680026674659115,34.35,122,rep_visit,True,rep_visit,0.3101
328,Lynn,Morales,dermatology,medium_value,TERR_36,Indianapolis,IN,hospital,0.8,False,Digital-Heavy,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.5,0.5,0.3333333333333333,,92.0,133.0,228.0,221.0,0.11764705882352941,0.11627906976744186,0.5,0.125,0.18404907975460122,0.5,0.3,0.1195219123505976,0.3333333333333333,0.17647058823529413,0.24590163934426232,0.0,0.0,0.0,0.0,0.3413312970641323,0.3568342366181657,0.2823135440801115,0.08741711147308087,0.0,19.63,416,phone_call,True,rep_visit,0.6502
329,Charles,Soto,cardiology,high_value,TERR_26,Houston,TX,private_practice,0.5,False,In-Person-Heavy,4.0,9.0,4.0,9.0,5.0,0.0,0.2222222222222222,0.0,0.5555555555555556,0.4,158.0,15.0,37.0,3.0,25.0,0.5294117647058824,0.9090909090909091,0.5555555555555556,0.25,0.44776119402985076,0.0,0.5,0.5454545454545454,0.4,0.5294117647058824,0.6666666666666666,0.2222222222222222,0.25,0.1595744680851064,0.0,0.623009524592947,0.1443357243249028,0.4507962067633513,0.3777728177837264,0.08491618656393643,32.31,158,rep_visit,True,rep_visit,0.2761
330,Brian,Hernandez,oncology,medium_value,TERR_40,Sacramento,CA,hospital,1.2,False,In-Person-Heavy,2.0,2.0,6.0,13.0,5.0,0.0,0.0,0.0,0.15384615384615385,0.0,193.0,42.0,1.0,14.0,8.0,0.7647058823529411,0.6818181818181818,0.15384615384615385,0.375,0.9677419354838709,0.0,0.5,0.7894736842105263,0.0,0.11764705882352941,0.4166666666666667,0.0,0.125,0.13452914798206278,0.0,0.389799775795752,0.2775547457864116,0.26680588581997633,0.11038745879463183,0.053745008776680925,20.73,402,rep_visit,True,rep_visit,0.1612
331,Anna,Torres,primary_care,high_value,TERR_49,Raleigh,NC,clinic,1.6,False,Digital-Heavy,7.0,8.0,9.0,4.0,6.0,0.0,0.25,0.2222222222222222,0.5,0.3333333333333333,51.0,3.0,7.0,93.0,43.0,0.23529411764705882,0.24390243902439027,0.5,0.5625,0.8108108108108107,0.2222222222222222,0.6,0.410958904109589,0.3333333333333333,0.47058823529411764,0.9090909090909091,0.25,0.4375,0.37037037037037035,0.0,0.3921226066305584,0.41437732357550816,0.40482058601701465,0.43178921580091895,0.16738980670694736,34.89,108,email,True,rep_visit,0.1584
332,Victoria,Wilson,primary_care,medium_value,TERR_02,New Orleans,LA,clinic,1.1,False,Digital-Heavy,3.0,4.0,1.0,2.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,49.0,65.0,249.0,135.0,87.0,0.11764705882352941,0.18181818181818182,0.0,0.0625,0.1075268817204301,0.0,0.3,0.25641025641025644,0.0,0.23529411764705882,0.31578947368421056,0.0,0.1875,0.379746835443038,0.6666666666666666,0.061965421423500866,0.035173954452106956,0.11528508396200125,0.11406557207529425,0.5078139626952921,19.08,422,digital_ad,True,rep_visit,0.3673
333,Kathy,Obrien,dermatology,low_value,TERR_28,Austin,TX,private_practice,1.8,False,Digital-Heavy,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,,,22.0,85.0,79.0,0.23529411764705882,0.2608695652173913,1.0,0.375,0.5769230769230769,0.3333333333333333,0.1,0.27522935779816515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6884999616263466,0.3922267562949905,0.07755371732250364,0.0,0.0,21.48,384,rep_visit,True,rep_visit,0.7236
334,Krystal,Perez,oncology,high_value,TERR_49,Charlotte,NC,hospital,1.7,False,Digital-Heavy,2.0,1.0,10.0,7.0,7.0,0.0,0.0,0.7,0.5714285714285714,0.0,53.0,10.0,18.0,45.0,4.0,0.4117647058823529,0.4,0.5714285714285714,0.625,0.625,0.7,0.7,0.8823529411764706,0.0,0.058823529411764705,0.75,0.0,0.125,0.3614457831325301,0.0,0.5028633971972797,0.668931850352328,0.3275676845527178,0.16687681559202117,0.10053162438749101,33.11,147,phone_call,True,rep_visit,0.4064
335,Alexandra,Hayes,primary_care,high_value,TERR_01,Nashville,TN,private_practice,3.5,False,Mixed,0.0,4.0,10.0,10.0,3.0,0.0,0.5,0.1,0.7,0.6666666666666666,,16.0,2.0,24.0,56.0,0.5882352941176471,0.5555555555555556,0.7,0.625,0.9375,0.1,0.3,0.3488372093023256,0.6666666666666666,0.23529411764705882,0.6521739130434783,0.5,0.0,0.0,0.0,0.6469643208149501,0.3819095972614178,0.5248473939900179,0.47630171719741354,0.0,38.03,56,rep_visit,True,rep_visit,0.4273
336,Scott,Dalton,dermatology,low_value,TERR_23,Miami,FL,private_practice,3.1,False,Mixed,2.0,2.0,6.0,5.0,2.0,0.0,0.5,0.16666666666666666,0.2,0.5,65.0,143.0,18.0,28.0,185.0,0.29411764705882354,0.5172413793103449,0.2,0.375,0.625,0.16666666666666666,0.2,0.13953488372093023,0.5,0.11764705882352941,0.17341040462427745,0.5,0.125,0.31578947368421056,0.0,0.2849920610267381,0.3045131221368158,0.3632604522526941,0.3531108733014883,0.09111801661497013,26.67,272,webinar,True,rep_visit,0.4537
337,Veronica,Torres,primary_care,medium_value,TERR_46,Kansas City,MO,private_practice,2.9,False,Digital-Heavy,6.0,6.0,3.0,2.0,8.0,0.0,0.16666666666666666,0.0,0.5,0.0,42.0,93.0,113.0,9.0,23.0,0.11764705882352941,0.7692307692307692,0.5,0.1875,0.2097902097902098,0.0,0.8,0.5660377358490566,0.0,0.35294117647058826,0.24390243902439027,0.16666666666666666,0.375,0.4166666666666667,0.0,0.4759595941696253,0.08226626228157616,0.28315428354002764,0.2213473308890015,0.1639317548687214,24.28,328,rep_visit,True,rep_visit,0.3872
338,Christine,Lynch,cardiology,medium_value,TERR_28,Miami,FL,clinic,2.2,False,In-Person-Heavy,12.0,5.0,5.0,0.0,5.0,0.16666666666666666,0.4,0.2,0.0,0.0,0.0,42.0,17.0,,21.0,0.0,0.0,0.0,0.3125,0.6382978723404256,0.2,0.5,0.5882352941176471,0.0,0.29411764705882354,0.4166666666666667,0.4,0.75,1.0,0.16666666666666666,0.0,0.3137765848259336,0.22531371757426538,0.3814067494102336,0.4598538703751752,28.78,230,digital_ad,True,rep_visit,0.1811
339,Jody,Meza,oncology,high_value,TERR_38,Wichita,KS,hospital,1.6,False,Mixed,5.0,10.0,4.0,5.0,4.0,0.2,0.1,0.0,0.4,0.25,50.0,18.0,148.0,192.0,108.0,0.29411764705882354,0.13513513513513511,0.4,0.25,0.16853932584269662,0.0,0.4,0.2173913043478261,0.25,0.5882352941176471,0.625,0.1,0.3125,0.37499999999999994,0.2,0.32335940731319346,0.08676459822239346,0.27448527893271407,0.30982786238026194,0.2594887344170507,25.44,305,rep_visit,True,rep_visit,0.3949
340,Jared,Clark,endocrinology,high_value,TERR_40,Oklahoma City,OK,hospital,1.9,False,Digital-Heavy,0.0,1.0,4.0,12.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.5,,315.0,86.0,1.0,154.0,0.7058823529411765,0.9677419354838709,0.6666666666666666,0.25,0.25862068965517243,0.0,0.2,0.16304347826086957,0.5,0.058823529411764705,0.08695652173913043,0.0,0.0,0.0,0.0,0.7369027486325226,0.10533794847323408,0.36810755205020873,0.03016775356104416,0.0,23.31,346,rep_visit,True,rep_visit,0.3479
341,Donna,Moore,primary_care,high_value,TERR_14,Raleigh,NC,private_practice,3.2,False,Mixed,2.0,12.0,4.0,3.0,5.0,0.0,0.0,0.25,0.3333333333333333,0.0,232.0,22.0,10.0,71.0,37.0,0.17647058823529413,0.297029702970297,0.3333333333333333,0.25,0.75,0.25,0.5,0.44776119402985076,0.0,0.7058823529411765,0.5769230769230769,0.0,0.125,0.11450381679389311,0.0,0.29321157651226215,0.3530920795643433,0.19635018336830412,0.2658167544433936,0.04961610270437471,21.85,381,phone_call,True,rep_visit,0.3955
342,Glenn,Jones,primary_care,high_value,TERR_50,San Jose,CA,hospital,1.4,False,Mixed,8.0,5.0,8.0,6.0,2.0,0.375,0.0,0.125,0.16666666666666666,0.5,9.0,16.0,3.0,45.0,94.0,0.35294117647058826,0.4,0.16666666666666666,0.5,0.9090909090909091,0.125,0.2,0.24193548387096778,0.5,0.29411764705882354,0.6521739130434783,0.0,0.5,0.7692307692307692,0.375,0.2535321752407965,0.36468881333645853,0.38437383388890245,0.19566141109406573,0.4822913691782021,34.35,122,digital_ad,True,rep_visit,0.2042
343,Aaron,Hayes,dermatology,high_value,TERR_32,Milwaukee,WI,private_practice,2.7,False,Digital-Heavy,2.0,4.0,8.0,13.0,3.0,0.0,0.25,0.625,0.23076923076923078,0.3333333333333333,276.0,122.0,15.0,2.0,78.0,0.7647058823529411,0.9375,0.23076923076923078,0.5,0.6666666666666666,0.625,0.3,0.2777777777777778,0.3333333333333333,0.23529411764705882,0.19736842105263158,0.25,0.125,0.09803921568627452,0.0,0.4875756245357338,0.6075837771086612,0.3149433966203972,0.23608852808974518,0.04622136276961112,31.5,171,phone_call,True,rep_visit,0.2748
344,Brittney,Carter,endocrinology,low_value,TERR_17,Virginia Beach,VA,private_practice,2.5,False,Digital-Heavy,1.0,4.0,7.0,3.0,6.0,0.0,0.0,0.14285714285714285,0.6666666666666666,0.0,84.0,56.0,25.0,120.0,7.0,0.17647058823529413,0.2,0.6666666666666666,0.4375,0.5454545454545454,0.14285714285714285,0.6,0.8108108108108107,0.0,0.23529411764705882,0.3488372093023256,0.0,0.0625,0.2631578947368421,0.0,0.4684582570273946,0.2871691050802332,0.29201104694363883,0.12087949165482244,0.06726260400524155,23.42,345,rep_visit,True,rep_visit,0.4203
345,Jesse,Mann,oncology,medium_value,TERR_25,Cleveland,OH,hospital,0.5,False,Mixed,6.0,11.0,8.0,3.0,1.0,0.0,0.09090909090909091,0.125,0.6666666666666666,1.0,52.0,11.0,35.0,1.0,23.0,0.17647058823529413,0.9677419354838709,0.6666666666666666,0.5,0.46153846153846145,0.125,0.1,0.5660377358490566,1.0,0.6470588235294118,0.7317073170731707,0.09090909090909091,0.375,0.36585365853658536,0.0,0.6267544824229668,0.27241058827187153,0.7232718029162118,0.3387428442993988,0.15345491751462148,40.55,34,webinar,True,rep_visit,0.2965
